name,dba,license_number,license_type,license_status,contact_name,phone,address,city,state,zip,county,region,business_purpose,see_category,operational_status,issued_date,expiration_date
"The Greener Mile llc","The Greener Mile","OCM-RETL-25-000272","Adult-Use Retail Dispensary License","Active","Wendy Francis","","1923 Seneca St","Buffalo","NY","14210","Erie","Western NY","Adult-Use Retail Sales","","Non-Operational","2025-01-03T00:00:00.000","2027-01-03T00:00:00.000"
"Deep XY Holding LLC","","OCM-RETL-25-000273","Adult-Use Retail Dispensary License","Active","Gagandeep Singh","","10 Montauk Highway","Southhampton","NY","11977","Suffolk","Long Island","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-01-03T00:00:00.000","2027-01-03T00:00:00.000"
"YK Botanicals LLC","Greene street cannabis co.","OCM-RETL-25-000274","Adult-Use Retail Dispensary License","Active","Yuri Krupitsky","","3448 Nostrand Ave","Brooklyn","NY","11229","Kings","Brooklyn","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Active","2025-01-03T00:00:00.000","2027-01-03T00:00:00.000"
"Soulful Matter LLC","","OCM-RETL-25-000275","Adult-Use Retail Dispensary License","Active","Daniel De Santanna Carvalho","","365B North Ave","New Rochelle","NY","10801","Westchester","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-01-03T00:00:00.000","2027-01-03T00:00:00.000"
"Eshe Holdings LLC","","OCM-RETL-25-000277","Adult-Use Retail Dispensary License","Active","Ayanna Harrington","","576 North Ave","New Rochelle","NY","10801","Westchester","Mid-Hudson","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business, Women-Owned Business","Non-Operational","2025-01-06T00:00:00.000","2027-01-06T00:00:00.000"
"LITBIS II LLC","","OCM-RETL-25-000278","Adult-Use Retail Dispensary License","Active","Juan Jesus Taveras","","3535 White Plains Rd","Bronx","NY","10467","Bronx","Bronx","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business","Non-Operational","2025-01-06T00:00:00.000","2027-01-06T00:00:00.000"
"UPSTATENY CANNABIS, LLC","","OCM-RETL-25-000279","Adult-Use Retail Dispensary License","Active","Sonalben Patel","","626 Oriskany Blvd","Yorkville","NY","13495","Oneida","Mohawk Valley","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2025-01-06T00:00:00.000","2027-01-06T00:00:00.000"
"S & M Unlimited Holdings LLC","The HighEnd Dispensary","OCM-RETL-25-000280","Adult-Use Retail Dispensary License","Active","Sergio Mendizabal","","1410 Central Ave","Colonie","NY","12205","Albany","Capital District","Adult-Use Retail Sales","Minority-Owned Business","Active","2025-01-06T00:00:00.000","2027-01-06T00:00:00.000"
"3714 34th LLC","","OCM-RETL-25-000281","Adult-Use Retail Dispensary License","Active","Zehong Xin","","3714 34th St","Long Island City","NY","11101","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-01-06T00:00:00.000","2027-01-06T00:00:00.000"
"Green Leaf Holdings group llc","","OCM-RETL-25-000282","Adult-Use Retail Dispensary License","Active","duncan benman","","2121 Niagarafall Blvd","Amherst","NY","14215","Erie","Western NY","Adult-Use Retail Sales","Minority-Owned Business, Service-Disabled Veteran-Owned Business","Non-Operational","2025-01-09T00:00:00.000","2027-01-09T00:00:00.000"
"Leafy NYC II LLC","","OCM-RETL-25-000283","Adult-Use Retail Dispensary License","Active","Stanley Michaels","","245 W 14th St","New York","NY","10011","New York","Manhattan","Adult-Use Retail Sales","","Active","2025-01-09T00:00:00.000","2027-01-09T00:00:00.000"
"JACKPOT 420 LLC","","OCM-RETL-25-000284","Adult-Use Retail Dispensary License","Active","CHRISTOPHER MAGNA","","133-36 WHITESTONE EXPRESSWAY","Flushing","NY","11354","Queens","Queens","Adult-Use Retail Sales","","Non-Operational","2025-01-10T00:00:00.000","2027-01-10T00:00:00.000"
"Buzzy NY, LLC","","OCM-RETL-25-000285","Adult-Use Retail Dispensary License","Active","Iris Ladao","","137 Court St","Brooklyn","NY","11201","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2025-01-15T00:00:00.000","2027-01-15T00:00:00.000"
"Best Buds of New York, Inc.","","OCM-RETL-25-000286","Adult-Use Retail Dispensary License","Active","Joginder Singh","","4-10 Taft Avenue","Poughkeepsie","NY","12603","Dutchess","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business","Active","2025-01-15T00:00:00.000","2027-01-15T00:00:00.000"
"Elevated Times-1 LLC","","OCM-RETL-25-000287","Adult-Use Retail Dispensary License","Active","Debbie Smith","","1173 E Union St","Newark","NY","14513","Wayne","Finger Lakes","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-01-22T00:00:00.000","2027-01-22T00:00:00.000"
"Crown and Gavel LLC","","OCM-RETL-25-000288","Adult-Use Retail Dispensary License","Active","Ryan LoGiudici","","34 Main St","Ossining","NY","10562","Westchester","Mid-Hudson","Adult-Use Retail Sales","","Active","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"Best Budz Cannabis Co. LLC","","OCM-RETL-25-000290","Adult-Use Retail Dispensary License","Active","Rodney Hutchings","","146 Virginia St","Buffalo","NY","14201","Erie","Western NY","Adult-Use Retail Sales","Minority-Owned Business","Active","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"TopTierCo, LLC","Serenity Now Dispensary","OCM-RETL-25-000291","Adult-Use Retail Dispensary License","Active","Michael Gruttadaro","","1150 University Ave","Rochester","NY","14607","Monroe","Finger Lakes","Adult-Use Retail Sales","","Active","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"HIGH CITY CANNABIS LLC","","OCM-RETL-25-000292","Adult-Use Retail Dispensary License","Active","GAMAL SAEIDI","","2235 31st St","Astoria","NY","11105","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"HORNBILL INC.","","OCM-RETL-25-000293","Adult-Use Retail Dispensary License","Active","BELAYET HOSSAIN","","224 1st Ave","New York","NY","10009","New York","Manhattan","Adult-Use Retail Sales","","Active","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"IGAL CONSULTING, INC.","Lease From Me","OCM-RETL-25-000294","Adult-Use Retail Dispensary License","Active","Igal Shikiryansky","","2668 Coney Island Ave","Brooklyn","NY","11223","Kings","Brooklyn","Adult-Use Retail Sales","","Active","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"Nipapoa LLC","","OCM-RETL-25-000295","Adult-Use Retail Dispensary License","Active","Yoginder Virk","","51 Main St","Tarrytown","NY","10591","Westchester","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business","Active","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"Decades Hamburg","The Hippie Cannabis Co","OCM-RETL-25-000296","Adult-Use Retail Dispensary License","Active","Lisa Graves","","4433 Southwestern Blvd","Hamburg","NY","14075","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"Greenerie LLC","","OCM-RETL-25-000297","Adult-Use Retail Dispensary License","Active","christopher Lee","","301 Clifton Pl","Brooklyn","NY","11216","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-02-21T00:00:00.000","2027-02-21T00:00:00.000"
"JWA DH Inc","","OCM-RETL-25-000298","Adult-Use Retail Dispensary License","Active","James Anstey","","360 7th Ave","Brooklyn","NY","11215","Kings","Brooklyn","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Active","2025-02-21T00:00:00.000","2027-02-21T00:00:00.000"
"Kaddo Sales and Services LLC","Entropy","OCM-RETL-25-000299","Adult-Use Retail Dispensary License","Active","Salim Kaddo Mouawad","","221 Oriskany St E","Utica","NY","13501","Oneida","Mohawk Valley","Adult-Use Retail Sales","","Active","2025-02-21T00:00:00.000","2027-02-21T00:00:00.000"
"GRNY Ventures LLC","The Greenery","OCM-RETL-25-000300","Adult-Use Retail Dispensary License","Active","Carly Medwin","","683 New Loudon Rd","Latham","NY","12110","Albany","Capital District","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-02-21T00:00:00.000","2027-02-21T00:00:00.000"
"Kingston Cannabis LLC","","OCM-RETL-25-000301","Adult-Use Retail Dispensary License","Active","Andrea Gamalski","","728 Broadway","Kingston","NY","12401","Ulster","Mid-Hudson","Adult-Use Retail Sales","","Active","2025-02-24T00:00:00.000","2027-02-24T00:00:00.000"
"Green Comfort Inc.","","OCM-RETL-25-000302","Adult-Use Retail Dispensary License","Active","Andrew Sick","","999 S Clinton Ave","Rochester","NY","14620","Monroe","Finger Lakes","Adult-Use Retail Sales","","Active","2025-02-24T00:00:00.000","2027-02-24T00:00:00.000"
"10613 Northern LLC","","OCM-RETL-25-000303","Adult-Use Retail Dispensary License","Active","Avie Li","","136-15 Roosevelt Ave","Flushing","NY","11354","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-02-25T00:00:00.000","2027-02-25T00:00:00.000"
"14707 45th LLC","","OCM-RETL-25-000304","Adult-Use Retail Dispensary License","Active","Wei Li","","844 Rt-211","Wallkill","NY","10941","Orange","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business","Active","2025-02-25T00:00:00.000","2027-02-25T00:00:00.000"
"xylocopa exotics llc","Justin Germain","OCM-RETL-25-000305","Adult-Use Retail Dispensary License","Active","justin germain","","7570 OSWEGO ROAD","Liverpool","NY","13090","Onondaga","Central NY","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-03-24T00:00:00.000","2027-03-24T00:00:00.000"
"100 North 3rd Ltd","7 Leaf Clover","OCM-RETL-25-000306","Adult-Use Retail Dispensary License","Active","Jennifer Babaian","","132 Metropolitan Ave","Brooklyn","NY","11249","Kings","Brooklyn","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Active","2025-03-24T00:00:00.000","2027-03-24T00:00:00.000"
"Dansville Dispensary Corporation","","OCM-RETL-25-000307","Adult-Use Retail Dispensary License","Active","Kimberly Coleman","","9483 Foster Wheeler Rd","Dansville","NY","14437","Livingston","Finger Lakes","Adult-Use Retail Sales","Women-Owned Business","Active","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"Seneca Cann LLC","Seneca Cannabis","OCM-RETL-25-000308","Adult-Use Retail Dispensary License","Active","Yousaf Saleem","","662 Seneca Ave","Ridgewood","NY","11385","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business","Active","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"NSH LLC","","OCM-RETL-25-000309","Adult-Use Retail Dispensary License","Active","Nadezda Shpichak","","2280 Flatbush Ave","Brooklyn","NY","11234","Kings","Brooklyn","Adult-Use Retail Sales","Women-Owned Business","Active","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"Cannary LLC","Mrs Green's CANNAry","OCM-RETL-25-000310","Adult-Use Retail Dispensary License","Active","Shelly Wolanske","","204 E Main St","Batavia","NY","14020","Genesee","Finger Lakes","Adult-Use Retail Sales","Women-Owned Business","Active","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"Richard G Robinson III","Liquid Monkey","OCM-RETL-25-000311","Adult-Use Retail Dispensary License","Active","Richard Robinson","","177 Fluvanna Ave","Jamestown","NY","14701","Chautauqua","Western NY","Adult-Use Retail Sales","","Active","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"HF Dispensary LLC","","OCM-RETL-25-000312","Adult-Use Retail Dispensary License","Active","Joshua Gleiber","","28-31 Borden Avenue","Long Island City","NY","11101","Queens","Queens","Adult-Use Retail Sales","","Non-Operational","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"Jojo Show LLC","","OCM-RETL-25-000313","Adult-Use Retail Dispensary License","Active","Jo-Anne Rainone","","1584 Flatbush Ave","Brooklyn","NY","11210","Kings","Brooklyn","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"3 Guys Canna, LLC","","OCM-RETL-25-000314","Adult-Use Retail Dispensary License","Active","Joseph Carubba","","61-01 myrtle ave","ridgewood","NY","11385","Queens","Queens","Adult-Use Retail Sales","","Non-Operational","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"3 Guys Canna, LLC","","OCM-RETL-25-000314","Adult-Use Retail Dispensary License","Amendment Under Review","","","6677 Broadway","Bronx","NY","10471","","","Adult-Use Retail Sales","","","",""
"Joint Venture 1111 LLC","","OCM-RETL-25-000315","Adult-Use Retail Dispensary License","Active","Kelly Gondolfi","","10 E Prospect Ave","Mount Vernon","NY","10550","Westchester","Mid-Hudson","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Women-Owned Business","Non-Operational","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"Joint Venture 1111 LLC","","OCM-RETL-25-000315","Adult-Use Retail Dispensary License","Amendment Under Review","","","570 S. Broadway","Yonkers","NY","10705","","","Adult-Use Retail Sales","","","",""
"Exotic Farms LLC","","OCM-RETL-25-000316","Adult-Use Retail Dispensary License","Active","Khary Paradise","","203 Main St","Brockport","NY","14420","Monroe","Finger Lakes","Adult-Use Retail Sales","Minority-Owned Business","Active","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"Happy Cork Bedstuy","HAPPY BUDS BROOKLYN","OCM-RETL-25-000317","Adult-Use Retail Dispensary License","Active","Remo Foss","","225 Malcolm X Blvd","Brooklyn","NY","11221","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"SUPPLY DESIGN LLC","","OCM-RETL-25-000318","Adult-Use Retail Dispensary License","Active","JULLIAN BELINSKY","","2201 Avenue U","Brooklyn","NY","11229","Kings","Brooklyn","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Active","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"Dankley LLC","Dankley Canna","OCM-RETL-25-000319","Adult-Use Retail Dispensary License","Active","Mayank Kapoor","","21917 Hillside Ave","Queens Village","NY","11427","Queens","Queens","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business, Extra Priority","Active","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"WNY Greenhouse LLC","","OCM-RETL-25-000320","Adult-Use Retail Dispensary License","Active","Jaspreet Multani","","2675 Main St","Buffalo","NY","14214","Erie","Western NY","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business","Non-Operational","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"AT THE FACTORY, LLC","AT THE FACTORY","OCM-RETL-25-000321","Adult-Use Retail Dispensary License","Active","Giuseppe Ficalora","","424 Troutman St","Brooklyn","NY","11237","Kings","Brooklyn","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Non-Operational","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"The Upscale Smoker LLC","The Sophisticated Stoner","OCM-RETL-25-000322","Adult-Use Retail Dispensary License","Active","Jacqueline Glass","","1601 Avenue U","Brooklyn","NY","11229","Kings","Brooklyn","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-03-26T00:00:00.000","2027-03-26T00:00:00.000"
"The Upscale Smoker LLC","","OCM-RETL-25-000322","Adult-Use Retail Dispensary License","Amendment Under Review","","","140 South Highland Ave","Ossining","NY","10562","","","Adult-Use Retail Sales","","","",""
"Copper City Bud LLC","","OCM-RETL-25-000323","Adult-Use Retail Dispensary License","Active","Philip Vescio","","319 S James St","Rome","NY","13440","Oneida","Mohawk Valley","Adult-Use Retail Sales","","Non-Operational","2025-03-27T00:00:00.000","2027-03-27T00:00:00.000"
"ONE STOP DELI & CANDY STORE INC","","OCM-RETL-25-000324","Adult-Use Retail Dispensary License","Active","ADAM ZOKARI","","9 Newkirk Plz","Brooklyn","NY","11226","Kings","Brooklyn","Adult-Use Retail Sales","","Non-Operational","2025-04-03T00:00:00.000","2027-04-03T00:00:00.000"
"Bay Bridge East LLC","","OCM-RETL-25-000325","Adult-Use Retail Dispensary License","Active","Jamila Daniel","","95-31 Jamaica Ave","Woodhaven","NY","11421","Queens","Queens","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-04-03T00:00:00.000","2027-04-03T00:00:00.000"
"MANK LLC","ZenZo","OCM-RETL-25-000326","Adult-Use Retail Dispensary License","Active","Mitchell Terrance","","1900 Empire Blvd","Rochester","NY","14580","Monroe","Finger Lakes","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2025-04-03T00:00:00.000","2027-04-03T00:00:00.000"
"Brow & Body LLC","","OCM-RETL-25-000327","Adult-Use Retail Dispensary License","Active","Kansas Carey","","345 N Highland Ave","Ossining","NY","10562","Westchester","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-04-03T00:00:00.000","2027-04-03T00:00:00.000"
"Astrid Holdings LLC","","OCM-RETL-25-000328","Adult-Use Retail Dispensary License","Active","Kevin Cain","","758 Elmwood Ave","Buffalo","NY","14222","Erie","Western NY","Adult-Use Retail Sales","","Non-Operational","2025-04-09T00:00:00.000","2027-04-09T00:00:00.000"
"Astrid Holdings LLC","","OCM-RETL-25-000328","Adult-Use Retail Dispensary License","Amendment Under Review","","","3300 W Henrietta Rd","Rochester","NY","14623","","","Adult-Use Retail Sales","","","",""
"CB BudCo LLC","","OCM-RETL-25-000329","Adult-Use Retail Dispensary License","Active","Courtney Burke","","243 Wolf Rd","Colonie","NY","12205","Albany","Capital District","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-04-16T00:00:00.000","2027-04-16T00:00:00.000"
"LUCIFER BREWING CORPORATION","","OCM-RETL-25-000330","Adult-Use Retail Dispensary License","Active","SAKSHI MALHOTRA","","79 Fall St","Seneca Falls","NY","13148","Seneca","Finger Lakes","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-04-16T00:00:00.000","2027-04-16T00:00:00.000"
"Sunny Days Dispensary LLC","","OCM-RETL-25-000331","Adult-Use Retail Dispensary License","Active","Sunny Patel","","20 E Main St","New Rochelle","NY","10801","Westchester","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-04-23T00:00:00.000","2027-04-23T00:00:00.000"
"Azzam Properties LLC","","OCM-RETL-25-000332","Adult-Use Retail Dispensary License","Active","Azzam Abuolba","","499 Monroe Ave","Rochester","NY","14607","Monroe","Finger Lakes","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-04-23T00:00:00.000","2027-04-23T00:00:00.000"
"Birchwyn & Tess LLC","East End Arrivals","OCM-RETL-25-000333","Adult-Use Retail Dispensary License","Active","Julia Levi","","471 County Road 39 # CR-39","Southampton","NY","11968","Suffolk","Long Island","Adult-Use Retail Sales","Women-Owned Business","Active","2025-04-23T00:00:00.000","2027-04-23T00:00:00.000"
"Downtown Flower LLC","Broadway Bud","OCM-RETL-25-000334","Adult-Use Retail Dispensary License","Active","Waleed Alsaedi","","116-05 Metropolitan Ave","Richmond Hill","NY","11418","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-04-25T00:00:00.000","2027-04-25T00:00:00.000"
"The Canna Guy LLC","","OCM-RETL-25-000335","Adult-Use Retail Dispensary License","Active","Nicholas Grosso","","411 US-11","Central Square","NY","13036","Oswego","Central NY","Adult-Use Retail Sales","","Active","2025-04-25T00:00:00.000","2027-04-25T00:00:00.000"
"Dance Like A Star With Serge, Inc.","","OCM-RETL-25-000336","Adult-Use Retail Dispensary License","Active","Gail Komar","","29 N Cascade Dr","Springville","NY","14141","Erie","Western NY","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"JDR CANN LLC","","OCM-RETL-25-000337","Adult-Use Retail Dispensary License","Active","Kunal Bhasin","","67 Milbar Blvd","Farmingdale","NY","11735","Suffolk","Long Island","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Fire Escape LLC","Fire Escape","OCM-RETL-25-000338","Adult-Use Retail Dispensary License","Active","Max Heckler","","103 Avenue A","New York","NY","10009","New York","Manhattan","Adult-Use Retail Sales","","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Keller Gutierrez LLC","The Cannabis Reserve","OCM-RETL-25-000339","Adult-Use Retail Dispensary License","Active","Matthew Leonardo","","1307 North Ave","New Rochelle","NY","10804","Westchester","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business, Service-Disabled Veteran-Owned Business","Active","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"2601 Genesee LLC","","OCM-RETL-25-000340","Adult-Use Retail Dispensary License","Active","Manjit Kaur Multani","","3478 Walden Ave","Depew","NY","14043","Erie","Western NY","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Green Witch Dispensary LLC","","OCM-RETL-25-000341","Adult-Use Retail Dispensary License","Active","Donald Kopp","","1156 Route 29","Greenwich","NY","12834","Washington","Capital District","Adult-Use Retail Sales","","Active","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"C&R Project LLC","","OCM-RETL-25-000342","Adult-Use Retail Dispensary License","Active","Reece Rudolph","","366 Quaker Rd","Queensbury","NY","12804","Warren","Capital District","Adult-Use Retail Sales","","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Green Land Retail LLC","","OCM-RETL-25-000343","Adult-Use Retail Dispensary License","Active","Nabil Ishaq","","3115 Victory Blvd","Staten Island","NY","10314","Richmond","Richmond","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"AJA Cannabis 1010 LLC","","OCM-RETL-25-000344","Adult-Use Retail Dispensary License","Active","Andrew Aviles","","2 S Central Ave","Spring Valley","NY","10977","Rockland","Mid-Hudson","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"ZAI HOUSING INC.","Capital Cannabis","OCM-RETL-25-000345","Adult-Use Retail Dispensary License","Active","Rebecca Southwood","","2028 Western Ave","Albany","NY","12203","Albany","Capital District","Adult-Use Retail Sales","Women-Owned Business","Active","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Paradise Cannabis LLC","","OCM-RETL-25-000346","Adult-Use Retail Dispensary License","Active","Christian Rosa","","1557 Fulton St","Brooklyn","NY","11216","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business","Active","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"LakeHouse Cannabis, LLC","","OCM-RETL-25-000347","Adult-Use Retail Dispensary License","Active","Paul Suits","","156 Clinton Ave","Cortland","NY","13045","Cortland","Central NY","Adult-Use Retail Sales","","Active","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Bloom Brothers NY, INC.","Bloom Brothers","OCM-RETL-25-000348","Adult-Use Retail Dispensary License","Active","Nathan Girard","","442 Broadway","Menands","NY","12204","Albany","Capital District","Adult-Use Retail Sales","","Active","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Soho Dispensary","","OCM-RETL-25-000349","Adult-Use Retail Dispensary License","Active","David Feder","","71-19 Austin St","Forest Hills","NY","11375","Queens","Queens","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Soho Dispensary","","OCM-RETL-25-000349","Adult-Use Retail Dispensary License","Amendment Under Review","","","71-19 Austin Street","Forest Hills","NY","11375","","","Adult-Use Retail Sales","","","",""
"Southern Tier Cannabis Inc.","","OCM-RETL-25-000350","Adult-Use Retail Dispensary License","Active","Bruce Brinthaupt","","30 N Main St","Alfred","NY","14802","Allegany","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"SLA Services INC","","OCM-RETL-25-000351","Adult-Use Retail Dispensary License","Active","Larisa Piven","","570 -574 Midland Ave","Staten Island","NY","10306","Richmond","Richmond","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Cloud 9 Dispensary, LLC","","OCM-RETL-25-000352","Adult-Use Retail Dispensary License","Active","Wendy Francis","","1380 French Rd., Suite # 1","Cheektowaga","NY","14043","Erie","Western NY","Adult-Use Retail Sales","","Active","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"SARATOGA VAPOR SHOP, LLC","Leaf & Fog","OCM-RETL-25-000353","Adult-Use Retail Dispensary License","Active","Michael Davidson","","2124 Doubleday Ave # 2","Ballston Spa","NY","12020","Saratoga","Capital District","Adult-Use Retail Sales","","Active","2025-05-01T00:00:00.000","2027-05-01T00:00:00.000"
"CANNABIS HORIZON HOLDINGS","","OCM-RETL-25-000354","Adult-Use Retail Dispensary License","Active","ANGELIE LIU","","938 Intervale Ave","Bronx","NY","10459","Bronx","Bronx","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-05-01T00:00:00.000","2027-05-01T00:00:00.000"
"TANGO HOTEL CHARLIE VENTURES LLC","THE TRAVEL AGENCY SOHO","OCM-RETL-25-000355","Adult-Use Retail Dispensary License","Active","Carmine Fiore","","598 Broadway","New York","NY","10012","New York","Manhattan","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business","Active","2025-05-02T00:00:00.000","2027-05-02T00:00:00.000"
"Balagan Cannabis NY LLC","","OCM-RETL-25-000356","Adult-Use Retail Dispensary License","Active","Rachael Workman","","440 10th Ave","New York","NY","10001","New York","Manhattan","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-05-13T00:00:00.000","2027-05-13T00:00:00.000"
"MoxBeacon LLC","","OCM-RETL-25-000357","Adult-Use Retail Dispensary License","Active","Dominic Spaccio","","2379 Broadway","New York","NY","10024","New York","Manhattan","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business","Non-Operational","2025-05-13T00:00:00.000","2027-05-13T00:00:00.000"
"Premium Management Group LLC","Green Leaf Herbalists","OCM-RETL-25-000358","Adult-Use Retail Dispensary License","Active","Mujjahidul huq","","167 Union Turnpike","Hudson","NY","12534","Columbia","Capital District","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority, Minority-Owned Business","Non-Operational","2025-05-13T00:00:00.000","2027-05-13T00:00:00.000"
"J&J Merch Inc.","","OCM-RETL-25-000359","Adult-Use Retail Dispensary License","Active","Jennifer Vega","","516 Timpson Pl","Bronx","NY","10455","Bronx","Bronx","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business, Women-Owned Business, Service-Disabled Veteran-Owned Business","Non-Operational","2025-05-21T00:00:00.000","2027-05-21T00:00:00.000"
"J&J Merch Inc.","","OCM-RETL-25-000359","Adult-Use Retail Dispensary License","Amendment Under Review","","","375 Huguenot Street","New Rochelle","NY","10801","","","Adult-Use Retail Sales","","","",""
